[24/11/2025 07:22:49] === RELATÓRIO LIMPO ===
[24/11/2025 07:22:49] Relatório limpo em: 24/11/2025 07:22:49
[24/11/2025 07:30:31] ORDENAÇÃO - 951 clientes ordenados em 0 milissegundos
[24/11/2025 07:31:40] ORDENAÇÃO - 951 clientes ordenados em 1 milissegundos
[24/11/2025 07:32:21] ORDENAÇÃO - 951 clientes ordenados em 0 milissegundos
[24/11/2025 07:32:37] === SISTEMA INICIADO ===
[24/11/2025 07:32:37] Sistema iniciado em: 24/11/2025 07:32:37
[24/11/2025 07:32:37] ADIÇÃO - Cliente: Theobald | CPF: 190.41.228.157 | Prioridade: 952 | Data: 2025-11-24 | Hora: 17:38
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Che | CPF: 51.120.201.37 | Prioridade: 655 | Data: 2025-12-08 | Hora: 15:50
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Philly | CPF: 127.224.81.238 | Prioridade: 872 | Data: 2025-12-08 | Hora: 16:28
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Philly | CPF: 127.224.81.238 | Prioridade: 872 | Data: 2025-12-08 | Hora: 16:28
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Padraic | CPF: 133.180.73.140 | Prioridade: 28 | Data: 2025-12-08 | Hora: 16:46
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Padraic | CPF: 133.180.73.140 | Prioridade: 28 | Data: 2025-12-08 | Hora: 16:46
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Harriet | CPF: 97.99.214.148 | Prioridade: 699 | Data: 2025-12-08 | Hora: 17:33
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Harriet | CPF: 97.99.214.148 | Prioridade: 699 | Data: 2025-12-08 | Hora: 17:33
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Egan | CPF: 6.178.202.139 | Prioridade: 319 | Data: 2025-12-08 | Hora: 18:20
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Egan | CPF: 6.178.202.139 | Prioridade: 319 | Data: 2025-12-08 | Hora: 18:20
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Roobbie | CPF: 155.178.162.136 | Prioridade: 878 | Data: 2025-12-08 | Hora: 18:52
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Roobbie | CPF: 155.178.162.136 | Prioridade: 878 | Data: 2025-12-08 | Hora: 18:52
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Angelle | CPF: 199.100.246.32 | Prioridade: 188 | Data: 2025-12-08 | Hora: 19:49
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Angelle | CPF: 199.100.246.32 | Prioridade: 188 | Data: 2025-12-08 | Hora: 19:49
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Wolfgang | CPF: 6.122.21.161 | Prioridade: 811 | Data: 2025-12-08 | Hora: 20:26
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Wolfgang | CPF: 6.122.21.161 | Prioridade: 811 | Data: 2025-12-08 | Hora: 20:26
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Alexei | CPF: 234.83.10.39 | Prioridade: 7 | Data: 2025-12-08 | Hora: 20:38
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Alexei | CPF: 234.83.10.39 | Prioridade: 7 | Data: 2025-12-08 | Hora: 20:38
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Klarrisa | CPF: 7.38.60.67 | Prioridade: 244 | Data: 2025-12-08 | Hora: 21:28
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Klarrisa | CPF: 7.38.60.67 | Prioridade: 244 | Data: 2025-12-08 | Hora: 21:28
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Bree | CPF: 62.132.132.172 | Prioridade: 219 | Data: 2025-12-08 | Hora: 22:00
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Bree | CPF: 62.132.132.172 | Prioridade: 219 | Data: 2025-12-08 | Hora: 22:00
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Starlene | CPF: 157.211.107.152 | Prioridade: 366 | Data: 2025-12-08 | Hora: 22:00
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Starlene | CPF: 157.211.107.152 | Prioridade: 366 | Data: 2025-12-08 | Hora: 22:00
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Fowler | CPF: 7.48.55.0 | Prioridade: 255 | Data: 2025-12-08 | Hora: 22:18
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Fowler | CPF: 7.48.55.0 | Prioridade: 255 | Data: 2025-12-08 | Hora: 22:18
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Janel | CPF: 238.25.72.110 | Prioridade: 856 | Data: 2025-12-08 | Hora: 22:24
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Janel | CPF: 238.25.72.110 | Prioridade: 856 | Data: 2025-12-08 | Hora: 22:24
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ransell | CPF: 21.65.76.209 | Prioridade: 167 | Data: 2025-12-08 | Hora: 22:52
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ransell | CPF: 21.65.76.209 | Prioridade: 167 | Data: 2025-12-08 | Hora: 22:52
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Joanna | CPF: 69.16.112.10 | Prioridade: 482 | Data: 2025-12-08 | Hora: 23:02
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Joanna | CPF: 69.16.112.10 | Prioridade: 482 | Data: 2025-12-08 | Hora: 23:02
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Pincas | CPF: 255.61.47.131 | Prioridade: 975 | Data: 2025-12-08 | Hora: 23:38
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Pincas | CPF: 255.61.47.131 | Prioridade: 975 | Data: 2025-12-08 | Hora: 23:38
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ursola | CPF: 231.164.195.21 | Prioridade: 900 | Data: 2025-12-08 | Hora: 23:40
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ursola | CPF: 231.164.195.21 | Prioridade: 900 | Data: 2025-12-08 | Hora: 23:40
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Pet | CPF: 105.169.168.100 | Prioridade: 947 | Data: 2025-12-08 | Hora: 23:50
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Pet | CPF: 105.169.168.100 | Prioridade: 947 | Data: 2025-12-08 | Hora: 23:50
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Olympe | CPF: 126.222.53.185 | Prioridade: 652 | Data: 2025-12-08 | Hora: 23:56
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Olympe | CPF: 126.222.53.185 | Prioridade: 652 | Data: 2025-12-08 | Hora: 23:56
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Gabbie | CPF: 71.226.7.188 | Prioridade: 768 | Data: 2025-12-09 | Hora: 13:28
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Gabbie | CPF: 71.226.7.188 | Prioridade: 768 | Data: 2025-12-09 | Hora: 13:28
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Parrnell | CPF: 145.120.141.176 | Prioridade: 707 | Data: 2025-12-09 | Hora: 13:35
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Parrnell | CPF: 145.120.141.176 | Prioridade: 707 | Data: 2025-12-09 | Hora: 13:35
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Almeta | CPF: 26.199.34.163 | Prioridade: 974 | Data: 2025-12-09 | Hora: 14:15
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Almeta | CPF: 26.199.34.163 | Prioridade: 974 | Data: 2025-12-09 | Hora: 14:15
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Agretha | CPF: 109.94.200.222 | Prioridade: 237 | Data: 2025-12-09 | Hora: 14:25
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Agretha | CPF: 109.94.200.222 | Prioridade: 237 | Data: 2025-12-09 | Hora: 14:25
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Aurilia | CPF: 236.245.109.121 | Prioridade: 462 | Data: 2025-12-09 | Hora: 14:54
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Aurilia | CPF: 236.245.109.121 | Prioridade: 462 | Data: 2025-12-09 | Hora: 14:54
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Nicolas | CPF: 111.71.59.143 | Prioridade: 950 | Data: 2025-12-09 | Hora: 15:05
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Nicolas | CPF: 111.71.59.143 | Prioridade: 950 | Data: 2025-12-09 | Hora: 15:05
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Powell | CPF: 131.168.94.5 | Prioridade: 838 | Data: 2025-12-09 | Hora: 15:37
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Powell | CPF: 131.168.94.5 | Prioridade: 838 | Data: 2025-12-09 | Hora: 15:37
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Brenden | CPF: 56.163.54.208 | Prioridade: 808 | Data: 2025-12-09 | Hora: 15:57
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Brenden | CPF: 56.163.54.208 | Prioridade: 808 | Data: 2025-12-09 | Hora: 15:57
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Norman | CPF: 110.151.93.253 | Prioridade: 198 | Data: 2025-12-09 | Hora: 16:49
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Norman | CPF: 110.151.93.253 | Prioridade: 198 | Data: 2025-12-09 | Hora: 16:49
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Morgana | CPF: 70.169.185.245 | Prioridade: 483 | Data: 2025-12-09 | Hora: 17:46
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Morgana | CPF: 70.169.185.245 | Prioridade: 483 | Data: 2025-12-09 | Hora: 17:46
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Marabel | CPF: 78.59.77.22 | Prioridade: 72 | Data: 2025-12-09 | Hora: 18:17
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Marabel | CPF: 78.59.77.22 | Prioridade: 72 | Data: 2025-12-09 | Hora: 18:17
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Cyrillus | CPF: 184.174.239.196 | Prioridade: 32 | Data: 2025-12-09 | Hora: 19:18
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Cyrillus | CPF: 184.174.239.196 | Prioridade: 32 | Data: 2025-12-09 | Hora: 19:18
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Meg | CPF: 17.152.218.154 | Prioridade: 426 | Data: 2025-12-09 | Hora: 19:20
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Meg | CPF: 17.152.218.154 | Prioridade: 426 | Data: 2025-12-09 | Hora: 19:20
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Isabel | CPF: 239.135.176.202 | Prioridade: 278 | Data: 2025-12-09 | Hora: 19:22
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Isabel | CPF: 239.135.176.202 | Prioridade: 278 | Data: 2025-12-09 | Hora: 19:22
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Rici | CPF: 28.104.14.12 | Prioridade: 991 | Data: 2025-12-09 | Hora: 19:31
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Rici | CPF: 28.104.14.12 | Prioridade: 991 | Data: 2025-12-09 | Hora: 19:31
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Anne-corinne | CPF: 61.210.34.210 | Prioridade: 343 | Data: 2025-12-09 | Hora: 19:57
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Anne-corinne | CPF: 61.210.34.210 | Prioridade: 343 | Data: 2025-12-09 | Hora: 19:57
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Curcio | CPF: 109.87.103.228 | Prioridade: 274 | Data: 2025-12-09 | Hora: 20:00
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Curcio | CPF: 109.87.103.228 | Prioridade: 274 | Data: 2025-12-09 | Hora: 20:00
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Orton | CPF: 47.237.147.109 | Prioridade: 987 | Data: 2025-12-09 | Hora: 21:07
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Orton | CPF: 47.237.147.109 | Prioridade: 987 | Data: 2025-12-09 | Hora: 21:07
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Harcourt | CPF: 166.79.132.218 | Prioridade: 705 | Data: 2025-12-09 | Hora: 22:43
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Harcourt | CPF: 166.79.132.218 | Prioridade: 705 | Data: 2025-12-09 | Hora: 22:43
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Shena | CPF: 3.98.99.122 | Prioridade: 147 | Data: 2025-12-09 | Hora: 22:45
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Shena | CPF: 3.98.99.122 | Prioridade: 147 | Data: 2025-12-09 | Hora: 22:45
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Abigale | CPF: 210.16.27.155 | Prioridade: 683 | Data: 2025-12-09 | Hora: 23:04
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Abigale | CPF: 210.16.27.155 | Prioridade: 683 | Data: 2025-12-09 | Hora: 23:04
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Bertrand | CPF: 235.187.26.110 | Prioridade: 287 | Data: 2025-12-09 | Hora: 23:23
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Bertrand | CPF: 235.187.26.110 | Prioridade: 287 | Data: 2025-12-09 | Hora: 23:23
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ephraim | CPF: 194.1.36.37 | Prioridade: 195 | Data: 2025-12-09 | Hora: 23:28
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ephraim | CPF: 194.1.36.37 | Prioridade: 195 | Data: 2025-12-09 | Hora: 23:28
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Anna | CPF: 128.153.217.239 | Prioridade: 771 | Data: 2025-12-09 | Hora: 23:36
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Anna | CPF: 128.153.217.239 | Prioridade: 771 | Data: 2025-12-09 | Hora: 23:36
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Nariko | CPF: 201.163.39.120 | Prioridade: 157 | Data: 2025-12-10 | Hora: 13:32
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Nariko | CPF: 201.163.39.120 | Prioridade: 157 | Data: 2025-12-10 | Hora: 13:32
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Torin | CPF: 205.170.244.212 | Prioridade: 168 | Data: 2025-12-10 | Hora: 13:36
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Torin | CPF: 205.170.244.212 | Prioridade: 168 | Data: 2025-12-10 | Hora: 13:36
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Herve | CPF: 62.207.143.64 | Prioridade: 272 | Data: 2025-12-10 | Hora: 13:44
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Herve | CPF: 62.207.143.64 | Prioridade: 272 | Data: 2025-12-10 | Hora: 13:44
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Rey | CPF: 105.128.14.58 | Prioridade: 495 | Data: 2025-12-10 | Hora: 14:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Rey | CPF: 105.128.14.58 | Prioridade: 495 | Data: 2025-12-10 | Hora: 14:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ruddy | CPF: 219.209.109.56 | Prioridade: 911 | Data: 2025-12-10 | Hora: 14:38
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ruddy | CPF: 219.209.109.56 | Prioridade: 911 | Data: 2025-12-10 | Hora: 14:38
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Koenraad | CPF: 185.202.225.86 | Prioridade: 496 | Data: 2025-12-10 | Hora: 14:47
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Koenraad | CPF: 185.202.225.86 | Prioridade: 496 | Data: 2025-12-10 | Hora: 14:47
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Maximilianus | CPF: 88.74.70.10 | Prioridade: 93 | Data: 2025-12-10 | Hora: 14:49
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Maximilianus | CPF: 88.74.70.10 | Prioridade: 93 | Data: 2025-12-10 | Hora: 14:49
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Winifield | CPF: 9.75.151.197 | Prioridade: 936 | Data: 2025-12-10 | Hora: 14:57
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Winifield | CPF: 9.75.151.197 | Prioridade: 936 | Data: 2025-12-10 | Hora: 14:57
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Rod | CPF: 174.160.28.184 | Prioridade: 557 | Data: 2025-12-10 | Hora: 15:10
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Rod | CPF: 174.160.28.184 | Prioridade: 557 | Data: 2025-12-10 | Hora: 15:10
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Cyndie | CPF: 19.151.57.37 | Prioridade: 653 | Data: 2025-12-10 | Hora: 15:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Cyndie | CPF: 19.151.57.37 | Prioridade: 653 | Data: 2025-12-10 | Hora: 15:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Sacha | CPF: 199.49.176.26 | Prioridade: 268 | Data: 2025-12-10 | Hora: 15:44
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Sacha | CPF: 199.49.176.26 | Prioridade: 268 | Data: 2025-12-10 | Hora: 15:44
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Kathryn | CPF: 94.99.138.248 | Prioridade: 666 | Data: 2025-12-10 | Hora: 16:47
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Kathryn | CPF: 94.99.138.248 | Prioridade: 666 | Data: 2025-12-10 | Hora: 16:47
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Jacquelynn | CPF: 39.226.88.248 | Prioridade: 333 | Data: 2025-12-10 | Hora: 16:51
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Jacquelynn | CPF: 39.226.88.248 | Prioridade: 333 | Data: 2025-12-10 | Hora: 16:51
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Roselle | CPF: 145.227.7.251 | Prioridade: 996 | Data: 2025-12-10 | Hora: 17:27
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Roselle | CPF: 145.227.7.251 | Prioridade: 996 | Data: 2025-12-10 | Hora: 17:27
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Oriana | CPF: 131.71.235.202 | Prioridade: 867 | Data: 2025-12-10 | Hora: 18:31
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Oriana | CPF: 131.71.235.202 | Prioridade: 867 | Data: 2025-12-10 | Hora: 18:31
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Lutero | CPF: 248.184.38.127 | Prioridade: 469 | Data: 2025-12-10 | Hora: 18:49
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Lutero | CPF: 248.184.38.127 | Prioridade: 469 | Data: 2025-12-10 | Hora: 18:49
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Dory | CPF: 168.173.25.215 | Prioridade: 177 | Data: 2025-12-10 | Hora: 18:50
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Dory | CPF: 168.173.25.215 | Prioridade: 177 | Data: 2025-12-10 | Hora: 18:50
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Lodovico | CPF: 184.119.38.10 | Prioridade: 918 | Data: 2025-12-10 | Hora: 18:56
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Lodovico | CPF: 184.119.38.10 | Prioridade: 918 | Data: 2025-12-10 | Hora: 18:56
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Quent | CPF: 93.34.213.20 | Prioridade: 645 | Data: 2025-12-10 | Hora: 18:58
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Quent | CPF: 93.34.213.20 | Prioridade: 645 | Data: 2025-12-10 | Hora: 18:58
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Jaquenette | CPF: 207.241.200.134 | Prioridade: 279 | Data: 2025-12-10 | Hora: 19:26
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Jaquenette | CPF: 207.241.200.134 | Prioridade: 279 | Data: 2025-12-10 | Hora: 19:26
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Wadsworth | CPF: 139.19.147.77 | Prioridade: 498 | Data: 2025-12-10 | Hora: 20:25
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Wadsworth | CPF: 139.19.147.77 | Prioridade: 498 | Data: 2025-12-10 | Hora: 20:25
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Myrvyn | CPF: 24.137.68.135 | Prioridade: 486 | Data: 2025-12-10 | Hora: 20:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Myrvyn | CPF: 24.137.68.135 | Prioridade: 486 | Data: 2025-12-10 | Hora: 20:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Gaynor | CPF: 35.227.111.183 | Prioridade: 29 | Data: 2025-12-10 | Hora: 20:55
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Gaynor | CPF: 35.227.111.183 | Prioridade: 29 | Data: 2025-12-10 | Hora: 20:55
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ethelred | CPF: 109.125.157.84 | Prioridade: 804 | Data: 2025-12-10 | Hora: 21:05
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ethelred | CPF: 109.125.157.84 | Prioridade: 804 | Data: 2025-12-10 | Hora: 21:05
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Jeff | CPF: 72.56.130.133 | Prioridade: 726 | Data: 2025-12-10 | Hora: 21:27
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Jeff | CPF: 72.56.130.133 | Prioridade: 726 | Data: 2025-12-10 | Hora: 21:27
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Glen | CPF: 22.145.142.37 | Prioridade: 561 | Data: 2025-12-10 | Hora: 21:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Glen | CPF: 22.145.142.37 | Prioridade: 561 | Data: 2025-12-10 | Hora: 21:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Briggs | CPF: 169.216.212.53 | Prioridade: 217 | Data: 2025-12-10 | Hora: 21:43
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Briggs | CPF: 169.216.212.53 | Prioridade: 217 | Data: 2025-12-10 | Hora: 21:43
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Shirl | CPF: 24.170.135.152 | Prioridade: 775 | Data: 2025-12-10 | Hora: 22:08
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Shirl | CPF: 24.170.135.152 | Prioridade: 775 | Data: 2025-12-10 | Hora: 22:08
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Mathe | CPF: 52.138.36.253 | Prioridade: 349 | Data: 2025-12-10 | Hora: 22:20
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Mathe | CPF: 52.138.36.253 | Prioridade: 349 | Data: 2025-12-10 | Hora: 22:20
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Anatollo | CPF: 176.44.223.191 | Prioridade: 243 | Data: 2025-12-10 | Hora: 22:47
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Anatollo | CPF: 176.44.223.191 | Prioridade: 243 | Data: 2025-12-10 | Hora: 22:47
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Emmerich | CPF: 233.40.158.113 | Prioridade: 347 | Data: 2025-12-10 | Hora: 23:24
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Emmerich | CPF: 233.40.158.113 | Prioridade: 347 | Data: 2025-12-10 | Hora: 23:24
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Deana | CPF: 44.62.174.37 | Prioridade: 896 | Data: 2025-12-11 | Hora: 13:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Deana | CPF: 44.62.174.37 | Prioridade: 896 | Data: 2025-12-11 | Hora: 13:29
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Loydie | CPF: 76.209.101.205 | Prioridade: 444 | Data: 2025-12-11 | Hora: 14:30
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Loydie | CPF: 76.209.101.205 | Prioridade: 444 | Data: 2025-12-11 | Hora: 14:30
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Arley | CPF: 141.140.135.6 | Prioridade: 186 | Data: 2025-12-11 | Hora: 14:34
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Arley | CPF: 141.140.135.6 | Prioridade: 186 | Data: 2025-12-11 | Hora: 14:34
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Alverta | CPF: 203.205.157.21 | Prioridade: 481 | Data: 2025-12-11 | Hora: 14:52
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Alverta | CPF: 203.205.157.21 | Prioridade: 481 | Data: 2025-12-11 | Hora: 14:52
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Yvor | CPF: 199.28.191.66 | Prioridade: 489 | Data: 2025-12-11 | Hora: 15:02
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Yvor | CPF: 199.28.191.66 | Prioridade: 489 | Data: 2025-12-11 | Hora: 15:02
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ettie | CPF: 194.240.93.217 | Prioridade: 822 | Data: 2025-12-11 | Hora: 15:09
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Ettie | CPF: 194.240.93.217 | Prioridade: 822 | Data: 2025-12-11 | Hora: 15:09
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Salli | CPF: 68.50.25.33 | Prioridade: 180 | Data: 2025-12-11 | Hora: 15:11
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Salli | CPF: 68.50.25.33 | Prioridade: 180 | Data: 2025-12-11 | Hora: 15:11
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Glad | CPF: 146.94.147.45 | Prioridade: 770 | Data: 2025-12-11 | Hora: 15:24
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Glad | CPF: 146.94.147.45 | Prioridade: 770 | Data: 2025-12-11 | Hora: 15:24
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Mindy | CPF: 173.91.200.55 | Prioridade: 471 | Data: 2025-12-11 | Hora: 15:45
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Mindy | CPF: 173.91.200.55 | Prioridade: 471 | Data: 2025-12-11 | Hora: 15:45
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Michele | CPF: 216.123.37.76 | Prioridade: 782 | Data: 2025-12-11 | Hora: 15:50
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Michele | CPF: 216.123.37.76 | Prioridade: 782 | Data: 2025-12-11 | Hora: 15:50
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Edeline | CPF: 24.114.160.154 | Prioridade: 99 | Data: 2025-12-11 | Hora: 15:54
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Edeline | CPF: 24.114.160.154 | Prioridade: 99 | Data: 2025-12-11 | Hora: 15:54
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Florie | CPF: 146.31.31.32 | Prioridade: 849 | Data: 2025-12-11 | Hora: 15:56
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Florie | CPF: 146.31.31.32 | Prioridade: 849 | Data: 2025-12-11 | Hora: 15:56
[24/11/2025 16:09:50] ADIÇÃO - Cliente: Auberta | CPF: 23.232.38.203 | Prioridade: 573 | Data: 2025-12-11 | Hora: 16:23
